,0
433,Prokopiy
434,Prokopy
435,Pyotr
436,Radmir
437,Rafail
438,Raisa 1
439,Raissa
440,Raya
441,Renat
442,Robert
443,Rodion
444,Rodya
445,Roksana
446,Roksolana
447,Rolan
448,Roma 1
449,Roman
450,Rostislav
451,Roza 1
452,Rozaliya
453,Rudolf
454,Ruf
455,Rufina
456,Rurik
457,Ruslan
458,Rustik
459,Ruvim
460,Sabina
461,Samuil
462,Sanya 2
463,Sasha
464,Sashenka
465,Sashok
466,Saveli
467,Saveliy
468,Savely
469,Savva
470,Semen
471,Semion
472,Semyon
473,Serafim
474,Serafima
475,Sergei
476,Sergej
477,Sergey
478,Seva
479,Sevastian
480,Sevastyan
481,Shura
482,Silvestr
483,Slava
484,Snezhana
485,Sofia
486,Sofiya
487,Sofron
488,Sofya
489,Sonya
490,Spartak
491,Stanislav
492,Stanislava
493,Stas
494,Stasya
495,Stefaniya
496,Stepan
497,Styopa
498,Susanna
499,Sveta
500,Svetka
501,Svetlana
502,Sviatoslav
503,Svyatopolk
504,Svyatoslav
505,Syuzanna
506,Taisa
507,Taisia
508,Taisiya
509,Tamara
510,Tamila
511,Tanya
512,Taras
513,Tasha
514,Tatiana
515,Tatyana
516,Terenti
517,Terentiy
518,Tikhon
519,Timofei
520,Timofey
521,Timur
522,Tit
523,Tolya
524,Toma 1
525,Tomila
526,Tonya
527,Trifon
528,Trofim
529,Tsetsiliya
530,Tyoma
531,Uliana
532,Ulya
533,Ulyana
534,Ustinya
535,Vadik
536,Vadim
537,Vadimir
538,Valentin
539,Valentina
540,Valeri
541,Valeria
542,Valerian
543,Valeriy
544,Valeriya
545,Valery
546,Valya
547,Vanya
548,Varfolomei
549,Varfolomey
550,Varlaam
551,Varlam
552,Varnava
553,Varvara
554,Varya
555,Vasili
556,Vasilisa
557,Vasiliy
558,Vasily
559,Vaska
560,Vassily
561,Vasya
562,Vatslav
563,Venera
564,Veniamin
565,Venyamin
566,Vera 1
567,Verochka
568,Veronika
569,Verusha
570,Verusya
571,Vikenti
572,Vikentiy
573,Viktor
574,Viktoria
575,Viktoriia
576,Viktoriya
577,Vilen
578,Violetta
579,Vissarion
580,Vitali
581,Vitalik
582,Vitaliy
583,Vitaliya
584,Vitaly
585,Vitold
586,Vitya
587,Vlad
588,Vladik
589,Vladilen
590,Vladimir
591,Vladislav
592,Vladislava
