0
ahti
aino
ilmarinen
ilmatar
joukahainen
kalervo
kaleva
kalevi
kullervo
kyllikki
lemminkinen
louhi
loviatar
mielikki
nyyrikki
pekko
sampo
tapio
tellervo
tuulikki
ukko
vinminen
vellamo
