,0
450,Yeshayahu
451,Yishai
452,Yisrael
453,Yissakhar
454,Yitzhak
455,Yoav
456,Yochanan
457,Yocheved
458,Yoel
459,Yona
460,Yonah
461,Yonatan
462,Yoni
463,Yonina
464,Yonit
465,Yoram
466,Yosef
467,Yuval
468,Zahara
469,Zeev
470,Zev
471,Zipporah
472,Ziv
473,Ziva
474,Zivit
475,Zohar
476,Zvi
