,0
441,Ilsa
442,Ilse
443,Immanuel
444,Ina
445,Inga
446,Inge
447,Ingeborg
448,Ingeburg
449,Ingo
450,Ingolf
451,Ingomar
452,Ingrid
453,Inka
454,Irene
455,Iris
456,Irma
457,Irmengard
458,Irmentrud
459,Irmgard
460,Irmhild
461,Irmingard
462,Irmtraud
463,Irmtraut
464,Irmtrud
465,Isa 2
466,Isaak
467,Isabel
468,Isabell
469,Isabella
470,Isabelle
471,Isidor
472,Isolde
473,Ivo 1
474,Ivonne
475,Jakob
476,Jan 1
477,Jana 1
478,Janina
479,Janine
480,Jasmin 1
481,Jennifer
482,Jenny
483,Jeremias
484,Jessica
485,Jessika
486,Jo
487,Joachim
488,Jochen
489,Jochim
490,Jockel
491,Johann
492,Johanna
493,Johann Baptist
494,Johannes
495,Jolanthe
496,Jonas 2
497,Jonatan
498,Jonathan
499,Jördis
500,Jörg
501,Joschka
502,Josef
503,Josefine
504,Joseph
505,Josepha
506,Josephine
507,Jost
508,Judit
509,Judith
510,Julia
511,Julian
512,Juliana
513,Juliane
514,Julie
515,Julius
516,Juna
517,Jupp
518,Jürg
519,Jürgen
520,Justus
521,Jutta
522,Kai 1
523,Karen 1
524,Karin
525,Karina
526,Karl
527,Karla
528,Karl-Heinz
529,Karlheinz
530,Karlmann
531,Karola
532,Karolina
533,Karoline
534,Kasimir
535,Kasimira
536,Kaspar
537,Katarina
538,Katarine
539,Katharina
540,Katharine
541,Käthe
542,Katherina
543,Kathrin
544,Katinka
545,Katja
546,Katrin
547,Kay 3
548,Kerstin
549,Kevin
550,Kiki
551,Kilian
552,Kinge
553,Klara
554,Klaudia
555,Klaus
556,Klaus-Peter
557,Klemens
558,Klothilde
559,Knut
560,Kolman
561,Koloman
562,Konrad
563,Konstantin
564,Konstanze
565,Kora
566,Korbinian
567,Körbl
568,Kord
569,Kornelia
570,Kreszentia
571,Kreszenz
572,Kriemhild
573,Kriemhilde
574,Krimhilde
575,Krista
576,Kristiane
577,Kristin
578,Kristina
579,Kristine
580,Kunibert
581,Kunigunde
582,Kuno
583,Kurt
584,Lambert
585,Lamprecht
586,Lara 1
587,Larissa
588,Lars
589,Laura
590,Laurenz
591,Lea
592,Leberecht
593,Lena
594,Lene
595,Leni
596,Lenz
597,Leo
598,Leon
599,Leonard
600,Leonhard
601,Leonie
602,Leonore
603,Leopold
604,Levi
605,Levin
606,Lia 2
607,Liam
608,Lian 1
609,Liane
610,Lies
611,Liesa
612,Liese
613,Liesel
614,Lieselotte
615,Liesl
616,Lili
617,Lilli
618,Lilo
619,Lina 2
620,Linda
621,Linus
622,Lio
623,Lisa
624,Lisbeth
625,Liselotte
626,Livia 1
627,Lore 1
628,Lorenz
629,Lothar
630,Lotte
631,Lotti
632,Louisa
633,Louise
634,Lucia
635,Ludger
636,Ludolf
637,Ludwig
638,Luise
639,Luitgard
640,Luitger
641,Luitpold
642,Lukas
643,Lulu 1
644,Lutz
645,Luzia
646,Lydia
647,Madita
648,Magda
649,Magdalena
650,Magdalene
651,Maike
652,Maja 1
653,Maja 2
654,Malte
655,Manfred
656,Manfried
657,Manu 2
658,Manuel
659,Manuela
660,Marcel
661,Marcella
662,Marco
663,Mareike
